Timestamp,Emotion
2025-07-03 14:00:38,happy
2025-07-03 14:00:38,happy
2025-07-03 14:00:38,happy
2025-07-03 14:00:38,happy
2025-07-03 14:00:38,happy
2025-07-03 14:00:38,happy
2025-07-03 14:00:38,happy
2025-07-03 14:00:38,sad
2025-07-03 14:00:38,sad
2025-07-03 14:00:39,happy
2025-07-03 14:00:39,happy
2025-07-03 14:00:39,happy
2025-07-03 14:00:39,happy
2025-07-03 14:00:39,happy
2025-07-03 14:00:39,happy
2025-07-03 14:00:39,happy
2025-07-03 14:00:39,happy
2025-07-03 14:00:39,happy
2025-07-03 14:00:39,happy
2025-07-03 14:00:39,happy
2025-07-03 14:00:39,happy
2025-07-03 14:00:40,happy
2025-07-03 14:00:40,happy
2025-07-03 14:00:40,happy
2025-07-03 14:00:40,happy
2025-07-03 14:00:40,happy
2025-07-03 14:00:40,happy
2025-07-03 14:00:40,happy
2025-07-03 14:00:40,happy
2025-07-03 14:00:40,sad
2025-07-03 14:00:40,sad
2025-07-03 14:00:41,sad
2025-07-03 14:00:41,sad
2025-07-03 14:00:41,happy
2025-07-03 14:00:41,happy
2025-07-03 14:00:41,happy
2025-07-03 14:00:41,happy
2025-07-03 14:00:41,happy
2025-07-03 14:00:41,happy
2025-07-03 14:00:41,happy
2025-07-03 14:00:41,happy
2025-07-03 14:00:41,neutral
2025-07-03 14:00:41,neutral
2025-07-03 14:00:41,happy
2025-07-03 14:00:41,happy
2025-07-03 14:00:42,neutral
2025-07-03 14:00:42,neutral
2025-07-03 14:00:42,neutral
2025-07-03 14:00:42,neutral
2025-07-03 14:00:42,happy
2025-07-03 14:00:42,happy
2025-07-03 14:00:42,happy
2025-07-03 14:00:42,happy
2025-07-03 14:00:42,neutral
2025-07-03 14:00:42,neutral
2025-07-03 14:00:42,happy
2025-07-03 14:00:42,happy
2025-07-03 14:00:42,happy
2025-07-03 14:00:42,happy
2025-07-03 14:00:43,happy
2025-07-03 14:00:43,happy
2025-07-03 14:00:43,neutral
2025-07-03 14:00:43,neutral
2025-07-03 14:00:43,neutral
2025-07-03 14:00:43,neutral
2025-07-03 14:00:43,neutral
2025-07-03 14:00:43,neutral
2025-07-03 14:00:44,neutral
2025-07-03 14:00:44,neutral
2025-07-03 14:00:44,neutral
2025-07-03 14:00:44,neutral
2025-07-03 14:00:44,neutral
2025-07-03 14:00:44,neutral
2025-07-03 14:00:44,neutral
2025-07-03 14:00:44,neutral
2025-07-03 14:00:44,neutral
2025-07-03 14:00:44,neutral
2025-07-03 14:00:44,happy
2025-07-03 14:00:44,happy
2025-07-03 14:00:45,happy
2025-07-03 14:00:45,happy
2025-07-03 14:00:45,happy
2025-07-03 14:00:45,happy
2025-07-03 14:00:45,happy
2025-07-03 14:00:45,happy
2025-07-03 14:00:45,happy
2025-07-03 14:00:45,happy
2025-07-03 14:00:46,happy
2025-07-03 14:00:46,happy
2025-07-03 14:00:46,happy
2025-07-03 14:00:46,happy
2025-07-03 14:00:46,neutral
2025-07-03 14:00:46,neutral
2025-07-03 14:00:46,neutral
2025-07-03 14:00:46,neutral
2025-07-03 14:00:46,neutral
2025-07-03 14:00:46,neutral
2025-07-03 14:00:46,neutral
2025-07-03 14:00:46,neutral
2025-07-03 14:00:47,neutral
2025-07-03 14:00:47,neutral
2025-07-03 14:00:47,neutral
2025-07-03 14:00:47,neutral
2025-07-03 14:00:47,neutral
2025-07-03 14:00:47,neutral
2025-07-03 14:00:47,neutral
2025-07-03 14:00:47,neutral
2025-07-03 14:00:47,fear
2025-07-03 14:00:47,fear
2025-07-03 14:00:47,fear
2025-07-03 14:00:47,fear
2025-07-03 14:00:47,fear
2025-07-03 14:00:47,fear
2025-07-03 14:00:47,fear
2025-07-03 14:00:47,fear
2025-07-03 14:00:48,fear
2025-07-03 14:00:48,fear
2025-07-03 14:00:48,fear
2025-07-03 14:00:48,fear
2025-07-03 14:00:48,fear
2025-07-03 14:00:48,fear
2025-07-03 14:00:48,fear
2025-07-03 14:00:48,fear
2025-07-03 14:00:48,fear
2025-07-03 14:00:48,fear
2025-07-03 14:00:48,fear
2025-07-03 14:00:48,fear
2025-07-03 14:00:48,fear
2025-07-03 14:00:48,fear
2025-07-03 14:00:48,sad
2025-07-03 14:00:48,sad
2025-07-03 14:00:48,fear
2025-07-03 14:00:48,fear
2025-07-03 14:00:48,fear
2025-07-03 14:00:48,fear
2025-07-03 14:00:49,sad
2025-07-03 14:00:49,sad
2025-07-03 14:00:49,sad
2025-07-03 14:00:49,sad
2025-07-03 14:00:49,sad
2025-07-03 14:00:49,sad
2025-07-03 14:00:49,fear
2025-07-03 14:00:49,fear
2025-07-03 14:00:49,sad
2025-07-03 14:00:49,sad
2025-07-03 14:00:49,sad
2025-07-03 14:00:49,sad
2025-07-03 14:00:49,sad
2025-07-03 14:00:49,sad
2025-07-03 14:00:49,sad
2025-07-03 14:00:49,sad
2025-07-03 14:00:49,sad
2025-07-03 14:00:49,sad
2025-07-03 14:00:49,sad
2025-07-03 14:00:49,sad
2025-07-03 14:00:50,sad
2025-07-03 14:00:50,sad
2025-07-03 14:00:50,sad
2025-07-03 14:00:50,sad
2025-07-03 14:00:50,fear
2025-07-03 14:00:50,fear
2025-07-03 14:00:50,fear
2025-07-03 14:00:50,fear
2025-07-03 14:00:50,surprise
2025-07-03 14:00:50,surprise
2025-07-03 14:00:50,surprise
2025-07-03 14:00:50,surprise
2025-07-03 14:00:51,sad
2025-07-03 14:00:51,sad
2025-07-03 14:00:51,sad
2025-07-03 14:00:51,sad
2025-07-03 14:00:51,sad
2025-07-03 14:00:51,sad
2025-07-03 14:00:51,fear
2025-07-03 14:00:51,fear
2025-07-03 14:00:51,sad
2025-07-03 14:00:51,sad
2025-07-03 14:00:51,sad
2025-07-03 14:00:51,sad
2025-07-03 14:00:51,sad
2025-07-03 14:00:51,sad
2025-07-03 14:00:51,fear
2025-07-03 14:00:51,fear
2025-07-03 14:00:52,neutral
2025-07-03 14:00:52,neutral
2025-07-03 14:00:52,neutral
2025-07-03 14:00:52,neutral
2025-07-03 14:00:52,fear
2025-07-03 14:00:52,fear
2025-07-03 14:00:52,sad
2025-07-03 14:00:52,sad
2025-07-03 14:00:52,sad
2025-07-03 14:00:52,sad
2025-07-03 14:00:52,sad
2025-07-03 14:00:52,sad
2025-07-03 14:00:52,fear
2025-07-03 14:00:52,fear
2025-07-03 14:00:52,fear
2025-07-03 14:00:52,fear
2025-07-03 14:00:52,sad
2025-07-03 14:00:52,sad
2025-07-03 14:00:53,neutral
2025-07-03 14:00:53,neutral
2025-07-03 14:00:53,neutral
2025-07-03 14:00:53,neutral
2025-07-03 14:00:53,neutral
2025-07-03 14:00:53,neutral
2025-07-03 14:00:53,neutral
2025-07-03 14:00:53,neutral
2025-07-03 14:00:53,happy
2025-07-03 14:00:53,happy
2025-07-03 14:00:53,sad
2025-07-03 14:00:53,sad
2025-07-03 14:00:54,neutral
2025-07-03 14:00:54,neutral
2025-07-03 14:00:54,neutral
2025-07-03 14:00:54,neutral
2025-07-03 14:00:54,neutral
2025-07-03 14:00:54,neutral
2025-07-03 14:00:54,neutral
2025-07-03 14:00:54,neutral
2025-07-03 14:00:54,neutral
2025-07-03 14:00:54,neutral
2025-07-03 14:00:54,neutral
2025-07-03 14:00:54,neutral
2025-07-03 14:00:54,neutral
2025-07-03 14:00:54,neutral
2025-07-03 14:00:54,neutral
2025-07-03 14:00:54,neutral
2025-07-03 14:00:55,surprise
2025-07-03 14:00:55,surprise
2025-07-03 14:00:55,surprise
2025-07-03 14:00:55,surprise
2025-07-03 14:00:55,surprise
2025-07-03 14:00:55,surprise
2025-07-03 14:00:55,neutral
2025-07-03 14:00:55,neutral
2025-07-03 14:00:55,surprise
2025-07-03 14:00:55,surprise
2025-07-03 14:00:55,surprise
2025-07-03 14:00:55,surprise
2025-07-03 14:00:55,surprise
2025-07-03 14:00:55,surprise
2025-07-03 14:00:55,surprise
2025-07-03 14:00:55,surprise
2025-07-03 14:00:56,surprise
2025-07-03 14:00:56,surprise
2025-07-03 14:00:56,surprise
2025-07-03 14:00:56,surprise
2025-07-03 14:00:56,surprise
2025-07-03 14:00:56,surprise
2025-07-03 14:00:56,surprise
2025-07-03 14:00:56,surprise
2025-07-03 14:00:56,surprise
2025-07-03 14:00:56,surprise
2025-07-03 14:00:56,surprise
2025-07-03 14:00:56,surprise
2025-07-03 14:00:56,surprise
2025-07-03 14:00:56,surprise
2025-07-03 14:00:56,surprise
2025-07-03 14:00:56,surprise
2025-07-03 14:00:57,surprise
2025-07-03 14:00:57,surprise
2025-07-03 14:00:57,surprise
2025-07-03 14:00:57,surprise
2025-07-03 14:00:57,surprise
2025-07-03 14:00:57,surprise
2025-07-03 14:00:57,neutral
2025-07-03 14:00:57,neutral
2025-07-03 14:00:57,neutral
2025-07-03 14:00:57,neutral
2025-07-03 14:00:57,neutral
2025-07-03 14:00:57,neutral
2025-07-03 14:00:57,happy
2025-07-03 14:00:57,happy
2025-07-03 14:00:58,happy
2025-07-03 14:00:58,happy
2025-07-03 14:00:58,happy
2025-07-03 14:00:58,happy
2025-07-03 14:00:58,happy
2025-07-03 14:00:58,happy
2025-07-03 14:00:58,neutral
2025-07-03 14:00:58,neutral
2025-07-03 14:00:58,neutral
2025-07-03 14:00:58,neutral
2025-07-03 14:00:58,neutral
2025-07-03 14:00:58,neutral
2025-07-03 14:00:58,neutral
2025-07-03 14:00:58,neutral
2025-07-03 14:00:58,neutral
2025-07-03 14:00:58,neutral
2025-07-03 14:00:59,neutral
2025-07-03 14:00:59,neutral
2025-07-03 14:00:59,neutral
2025-07-03 14:00:59,neutral
2025-07-03 14:00:59,neutral
2025-07-03 14:00:59,neutral
2025-07-03 14:00:59,neutral
2025-07-03 14:00:59,neutral
2025-07-03 14:00:59,neutral
2025-07-03 14:00:59,neutral
2025-07-03 14:00:59,neutral
2025-07-03 14:00:59,neutral
2025-07-03 14:00:59,neutral
2025-07-03 14:00:59,neutral
2025-07-03 14:01:00,neutral
2025-07-03 14:01:00,neutral
2025-07-03 14:01:00,neutral
2025-07-03 14:01:00,neutral
2025-07-03 14:01:00,neutral
2025-07-03 14:01:00,neutral
2025-07-03 14:01:00,happy
2025-07-03 14:01:00,happy
2025-07-03 14:01:00,happy
2025-07-03 14:01:00,happy
2025-07-03 14:01:00,happy
2025-07-03 14:01:00,happy
2025-07-03 14:01:01,fear
2025-07-03 14:01:01,fear
2025-07-03 14:01:01,fear
2025-07-03 14:01:01,fear
2025-07-03 14:01:01,fear
2025-07-03 14:01:01,fear
2025-07-03 14:01:01,fear
2025-07-03 14:01:01,fear
2025-07-03 14:01:01,happy
2025-07-03 14:01:01,happy
2025-07-03 14:01:01,neutral
2025-07-03 14:01:01,neutral
2025-07-03 14:01:02,neutral
2025-07-03 14:01:02,neutral
2025-07-03 14:01:02,neutral
2025-07-03 14:01:02,neutral
2025-07-03 14:01:02,fear
2025-07-03 14:01:02,fear
2025-07-03 14:01:02,neutral
2025-07-03 14:01:02,neutral
2025-07-03 14:01:02,neutral
2025-07-03 14:01:02,neutral
2025-07-03 14:01:02,neutral
2025-07-03 14:01:02,neutral
2025-07-03 14:01:03,neutral
2025-07-03 14:01:03,neutral
2025-07-03 14:01:03,neutral
2025-07-03 14:01:03,neutral
2025-07-03 14:01:03,neutral
2025-07-03 14:01:03,neutral
2025-07-03 14:01:03,neutral
2025-07-03 14:01:03,neutral
2025-07-03 14:01:03,neutral
2025-07-03 14:01:03,neutral
2025-07-03 14:01:03,neutral
2025-07-03 14:01:03,neutral
2025-07-03 14:01:04,neutral
2025-07-03 14:01:04,neutral
2025-07-03 14:01:04,happy
2025-07-03 14:01:04,happy
2025-07-03 14:01:04,happy
2025-07-03 14:01:04,happy
2025-07-03 14:01:04,neutral
2025-07-03 14:01:04,neutral
2025-07-03 14:01:04,neutral
2025-07-03 14:01:04,neutral
2025-07-03 14:01:05,neutral
2025-07-03 14:01:05,neutral
2025-07-03 14:01:05,neutral
2025-07-03 14:01:05,neutral
2025-07-03 14:01:05,neutral
2025-07-03 14:01:05,neutral
2025-07-03 14:01:05,neutral
2025-07-03 14:01:05,neutral
2025-07-03 14:01:05,neutral
2025-07-03 14:01:05,neutral
2025-07-03 14:01:05,neutral
2025-07-03 14:01:05,neutral
2025-07-03 14:01:05,sad
2025-07-03 14:01:05,sad
2025-07-03 14:01:05,neutral
2025-07-03 14:01:05,neutral
2025-07-03 14:01:06,neutral
2025-07-03 14:01:06,neutral
2025-07-03 14:01:06,angry
2025-07-03 14:01:06,angry
2025-07-03 14:01:06,neutral
2025-07-03 14:01:06,neutral
2025-07-03 14:01:06,neutral
2025-07-03 14:01:06,neutral
2025-07-03 14:01:06,neutral
2025-07-03 14:01:06,neutral
2025-07-03 14:01:06,neutral
2025-07-03 14:01:06,neutral
2025-07-03 14:01:06,neutral
2025-07-03 14:01:06,neutral
2025-07-03 14:01:06,neutral
2025-07-03 14:01:06,neutral
2025-07-03 14:01:06,neutral
2025-07-03 14:01:06,neutral
2025-07-03 14:01:07,neutral
2025-07-03 14:01:07,neutral
2025-07-03 14:01:07,sad
2025-07-03 14:01:07,sad
2025-07-03 14:01:07,neutral
2025-07-03 14:01:07,neutral
2025-07-03 14:01:07,neutral
2025-07-03 14:01:07,neutral
2025-07-03 14:01:07,neutral
2025-07-03 14:01:07,neutral
2025-07-03 14:01:07,sad
2025-07-03 14:01:07,sad
2025-07-03 14:01:07,neutral
2025-07-03 14:01:07,neutral
2025-07-03 14:01:07,neutral
2025-07-03 14:01:07,neutral
2025-07-03 14:01:08,neutral
2025-07-03 14:01:08,neutral
2025-07-03 14:01:08,neutral
2025-07-03 14:01:08,neutral
2025-07-03 14:01:08,neutral
2025-07-03 14:01:08,neutral
2025-07-03 14:01:08,sad
2025-07-03 14:01:08,sad
2025-07-03 14:01:08,neutral
2025-07-03 14:01:08,neutral
2025-07-03 14:01:08,neutral
2025-07-03 14:01:08,neutral
2025-07-03 14:01:08,happy
2025-07-03 14:01:08,happy
2025-07-03 14:01:09,sad
2025-07-03 14:01:09,sad
2025-07-03 14:01:09,sad
2025-07-03 14:01:09,sad
2025-07-03 14:01:09,angry
2025-07-03 14:01:09,angry
2025-07-03 14:01:09,neutral
2025-07-03 14:01:09,neutral
2025-07-03 14:01:09,happy
2025-07-03 14:01:09,happy
2025-07-03 14:01:09,happy
2025-07-03 14:01:09,happy
2025-07-03 14:01:10,happy
2025-07-03 14:01:10,happy
2025-07-03 14:01:10,happy
2025-07-03 14:01:10,happy
2025-07-03 14:01:10,happy
2025-07-03 14:01:10,happy
2025-07-03 14:01:10,happy
2025-07-03 14:01:10,happy
2025-07-03 14:01:10,happy
2025-07-03 14:01:10,happy
2025-07-03 14:01:10,sad
2025-07-03 14:01:10,sad
2025-07-03 14:01:11,happy
2025-07-03 14:01:11,happy
2025-07-03 14:01:11,happy
2025-07-03 14:01:11,happy
2025-07-03 14:01:11,happy
2025-07-03 14:01:11,happy
2025-07-03 14:01:11,happy
2025-07-03 14:01:11,happy
2025-07-03 14:01:11,happy
2025-07-03 14:01:11,happy
2025-07-03 16:53:17,happy
2025-07-03 16:53:17,happy
2025-07-03 16:53:17,sad
2025-07-03 16:53:17,sad
2025-07-03 16:53:17,happy
2025-07-03 16:53:17,happy
2025-07-03 16:53:18,neutral
2025-07-03 16:53:18,neutral
2025-07-03 16:53:18,sad
2025-07-03 16:53:18,sad
2025-07-03 16:53:18,sad
2025-07-03 16:53:18,sad
2025-07-03 16:53:18,fear
2025-07-03 16:53:18,fear
2025-07-03 16:53:18,sad
2025-07-03 16:53:18,sad
2025-07-03 16:53:18,happy
2025-07-03 16:53:18,happy
2025-07-03 16:53:18,sad
2025-07-03 16:53:18,sad
2025-07-03 16:53:18,sad
2025-07-03 16:53:18,sad
2025-07-03 16:53:18,sad
2025-07-03 16:53:18,sad
2025-07-03 16:53:18,happy
2025-07-03 16:53:18,happy
2025-07-03 16:53:18,sad
2025-07-03 16:53:18,sad
2025-07-03 16:53:18,sad
2025-07-03 16:53:18,sad
2025-07-03 16:53:18,sad
2025-07-03 16:53:18,sad
2025-07-03 16:53:19,sad
2025-07-03 16:53:19,sad
2025-07-03 16:53:19,sad
2025-07-03 16:53:19,sad
2025-07-03 16:53:19,happy
2025-07-03 16:53:19,happy
2025-07-03 16:53:19,neutral
2025-07-03 16:53:19,neutral
2025-07-03 16:53:19,sad
2025-07-03 16:53:19,sad
2025-07-03 16:53:19,sad
2025-07-03 16:53:19,sad
2025-07-03 16:53:19,sad
2025-07-03 16:53:19,sad
2025-07-03 16:53:19,sad
2025-07-03 16:53:19,sad
2025-07-03 16:53:19,sad
2025-07-03 16:53:19,sad
2025-07-03 16:53:19,happy
2025-07-03 16:53:19,happy
2025-07-03 16:53:19,happy
2025-07-03 16:53:19,happy
2025-07-03 16:53:19,sad
2025-07-03 16:53:19,sad
2025-07-03 16:53:19,sad
2025-07-03 16:53:19,sad
2025-07-03 16:53:19,sad
2025-07-03 16:53:19,sad
2025-07-03 16:53:20,sad
2025-07-03 16:53:20,sad
2025-07-03 16:53:20,neutral
2025-07-03 16:53:20,neutral
2025-07-03 16:53:20,neutral
2025-07-03 16:53:20,neutral
2025-07-03 16:53:20,sad
2025-07-03 16:53:20,sad
2025-07-03 16:53:20,sad
2025-07-03 16:53:20,sad
2025-07-03 16:53:20,sad
2025-07-03 16:53:20,sad
2025-07-03 16:53:20,sad
2025-07-03 16:53:20,sad
2025-07-03 16:53:20,happy
2025-07-03 16:53:20,happy
2025-07-03 16:53:20,happy
2025-07-03 16:53:20,happy
2025-07-03 16:53:20,happy
2025-07-03 16:53:20,happy
2025-07-03 16:53:20,happy
2025-07-03 16:53:20,happy
2025-07-03 16:53:20,happy
2025-07-03 16:53:20,happy
2025-07-03 16:53:20,happy
2025-07-03 16:53:20,happy
2025-07-03 16:53:20,happy
2025-07-03 16:53:20,happy
2025-07-03 16:53:21,happy
2025-07-03 16:53:21,happy
2025-07-03 16:53:21,happy
2025-07-03 16:53:21,happy
2025-07-03 16:53:21,neutral
2025-07-03 16:53:21,neutral
2025-07-03 16:53:21,happy
2025-07-03 16:53:21,happy
2025-07-03 16:53:21,happy
2025-07-03 16:53:21,happy
2025-07-03 16:53:21,happy
2025-07-03 16:53:21,happy
2025-07-03 16:53:21,happy
2025-07-03 16:53:21,happy
2025-07-03 16:53:21,happy
2025-07-03 16:53:21,happy
2025-07-03 16:53:21,happy
2025-07-03 16:53:21,happy
2025-07-03 16:53:21,happy
2025-07-03 16:53:21,happy
2025-07-03 16:53:21,happy
2025-07-03 16:53:21,happy
2025-07-03 16:53:21,happy
2025-07-03 16:53:21,happy
2025-07-03 16:53:21,sad
2025-07-03 16:53:21,sad
2025-07-03 16:53:21,happy
2025-07-03 16:53:21,happy
2025-07-03 16:53:22,neutral
2025-07-03 16:53:22,neutral
2025-07-03 16:53:22,happy
2025-07-03 16:53:22,happy
2025-07-03 16:53:22,sad
2025-07-03 16:53:22,sad
2025-07-03 16:53:22,sad
2025-07-03 16:53:22,sad
2025-07-03 16:53:22,sad
2025-07-03 16:53:22,sad
2025-07-03 16:53:22,sad
2025-07-03 16:53:22,sad
2025-07-03 16:53:22,sad
2025-07-03 16:53:22,sad
2025-07-03 16:53:22,sad
2025-07-03 16:53:22,sad
2025-07-03 16:53:22,sad
2025-07-03 16:53:22,sad
2025-07-03 16:53:22,sad
2025-07-03 16:53:22,sad
2025-07-03 16:53:23,happy
2025-07-03 16:53:23,happy
2025-07-03 16:53:23,sad
2025-07-03 16:53:23,sad
2025-07-03 16:53:23,sad
2025-07-03 16:53:23,sad
2025-07-03 16:53:23,happy
2025-07-03 16:53:23,happy
2025-07-03 16:53:23,happy
2025-07-03 16:53:23,happy
2025-07-03 16:53:23,happy
2025-07-03 16:53:23,happy
2025-07-03 16:53:23,happy
2025-07-03 16:53:23,happy
2025-07-03 16:53:23,angry
2025-07-03 16:53:23,angry
2025-07-03 16:53:24,happy
2025-07-03 16:53:24,happy
2025-07-03 16:53:24,happy
2025-07-03 16:53:24,happy
2025-07-03 16:53:24,angry
2025-07-03 16:53:24,angry
2025-07-03 16:53:24,angry
2025-07-03 16:53:24,angry
2025-07-03 16:53:24,happy
2025-07-03 16:53:24,happy
2025-07-03 16:53:24,neutral
2025-07-03 16:53:24,neutral
2025-07-03 16:53:24,neutral
2025-07-03 16:53:24,neutral
2025-07-03 16:53:24,neutral
2025-07-03 16:53:24,neutral
2025-07-03 16:53:24,neutral
2025-07-03 16:53:24,neutral
2025-07-03 16:53:24,sad
2025-07-03 16:53:24,sad
2025-07-03 16:53:25,neutral
2025-07-03 16:53:25,neutral
2025-07-03 16:53:25,neutral
2025-07-03 16:53:25,neutral
2025-07-03 16:53:25,neutral
2025-07-03 16:53:25,neutral
2025-07-03 16:53:25,neutral
2025-07-03 16:53:25,neutral
2025-07-03 16:53:25,neutral
2025-07-03 16:53:25,neutral
2025-07-03 16:53:25,neutral
2025-07-03 16:53:25,neutral
2025-07-03 16:53:25,neutral
2025-07-03 16:53:25,neutral
2025-07-03 16:53:25,neutral
2025-07-03 16:53:25,neutral
2025-07-03 16:53:26,neutral
2025-07-03 16:53:26,neutral
2025-07-03 16:53:26,neutral
2025-07-03 16:53:26,neutral
2025-07-03 16:53:26,neutral
2025-07-03 16:53:26,neutral
2025-07-03 16:53:26,neutral
2025-07-03 16:53:26,neutral
2025-07-03 16:53:26,neutral
2025-07-03 16:53:26,neutral
2025-07-03 16:53:27,neutral
2025-07-03 16:53:27,neutral
2025-07-03 16:53:27,neutral
2025-07-03 16:53:27,neutral
2025-07-03 16:53:27,neutral
2025-07-03 16:53:27,neutral
2025-07-03 16:53:27,neutral
2025-07-03 16:53:27,neutral
2025-07-03 16:53:27,neutral
2025-07-03 16:53:27,neutral
2025-07-03 16:53:27,neutral
2025-07-03 16:53:27,neutral
2025-07-03 16:53:27,neutral
2025-07-03 16:53:27,neutral
2025-07-03 16:53:28,neutral
2025-07-03 16:53:28,neutral
2025-07-03 16:53:28,neutral
2025-07-03 16:53:28,neutral
2025-07-03 16:53:28,neutral
2025-07-03 16:53:28,neutral
2025-07-03 16:53:28,neutral
2025-07-03 16:53:28,neutral
2025-07-03 16:53:28,neutral
2025-07-03 16:53:28,neutral
2025-07-03 16:53:28,neutral
2025-07-03 16:53:28,neutral
2025-07-03 16:53:28,neutral
2025-07-03 16:53:28,neutral
2025-07-03 16:53:29,neutral
2025-07-03 16:53:29,neutral
2025-07-03 16:53:29,neutral
2025-07-03 16:53:29,neutral
2025-07-03 16:53:29,neutral
2025-07-03 16:53:29,neutral
2025-07-03 16:53:29,neutral
2025-07-03 16:53:29,neutral
2025-07-03 16:53:29,neutral
2025-07-03 16:53:29,neutral
2025-07-03 16:53:29,neutral
2025-07-03 16:53:29,neutral
2025-07-03 16:53:29,neutral
2025-07-03 16:53:29,neutral
2025-07-03 16:53:30,neutral
2025-07-03 16:53:30,neutral
2025-07-03 16:53:30,neutral
2025-07-03 16:53:30,neutral
2025-07-03 16:53:30,neutral
2025-07-03 16:53:30,neutral
2025-07-03 16:53:30,neutral
2025-07-03 16:53:30,neutral
2025-07-03 16:53:30,neutral
2025-07-03 16:53:30,neutral
2025-07-03 16:53:30,neutral
2025-07-03 16:53:30,neutral
2025-07-03 16:53:31,neutral
2025-07-03 16:53:31,neutral
2025-07-03 16:53:31,neutral
2025-07-03 16:53:31,neutral
2025-07-03 16:53:31,neutral
2025-07-03 16:53:31,neutral
2025-07-03 16:53:31,neutral
2025-07-03 16:53:31,neutral
2025-07-03 16:53:31,neutral
2025-07-03 16:53:31,neutral
2025-07-03 16:53:31,neutral
2025-07-03 16:53:31,neutral
2025-07-03 16:53:31,neutral
2025-07-03 16:53:31,neutral
2025-07-03 16:53:32,neutral
2025-07-03 16:53:32,neutral
2025-07-03 16:53:32,neutral
2025-07-03 16:53:32,neutral
2025-07-03 16:53:32,neutral
2025-07-03 16:53:32,neutral
2025-07-03 16:53:32,neutral
2025-07-03 16:53:32,neutral
2025-07-03 16:53:32,neutral
2025-07-03 16:53:32,neutral
2025-07-03 16:53:32,neutral
2025-07-03 16:53:32,neutral
2025-07-03 16:53:32,neutral
2025-07-03 16:53:32,neutral
2025-07-03 16:53:33,neutral
2025-07-03 16:53:33,neutral
2025-07-03 16:53:33,neutral
2025-07-03 16:53:33,neutral
2025-07-03 16:53:33,neutral
2025-07-03 16:53:33,neutral
2025-07-03 16:53:33,neutral
2025-07-03 16:53:33,neutral
2025-07-03 16:53:33,happy
2025-07-03 16:53:33,happy
2025-07-03 16:53:33,happy
2025-07-03 16:53:33,happy
2025-07-03 16:53:34,happy
2025-07-03 16:53:34,happy
2025-07-03 16:53:34,happy
2025-07-03 16:53:34,happy
2025-07-03 16:53:34,happy
2025-07-03 16:53:34,happy
2025-07-03 16:53:34,neutral
2025-07-03 16:53:34,neutral
2025-07-03 16:53:34,happy
2025-07-03 16:53:34,happy
2025-07-03 16:53:34,happy
2025-07-03 16:53:34,happy
2025-07-03 16:53:34,happy
2025-07-03 16:53:34,happy
2025-07-03 16:53:34,happy
2025-07-03 16:53:34,happy
2025-07-03 16:53:34,happy
2025-07-03 16:53:34,happy
2025-07-03 16:53:34,happy
2025-07-03 16:53:34,happy
2025-07-03 16:53:35,happy
2025-07-03 16:53:35,happy
2025-07-03 16:53:35,happy
2025-07-03 16:53:35,happy
2025-07-03 16:53:35,happy
2025-07-03 16:53:35,happy
2025-07-03 16:53:35,happy
2025-07-03 16:53:35,happy
2025-07-03 16:53:35,happy
2025-07-03 16:53:35,happy
2025-07-03 16:53:35,neutral
2025-07-03 16:53:35,neutral
2025-07-03 16:53:35,sad
2025-07-03 16:53:35,sad
2025-07-03 16:53:35,neutral
2025-07-03 16:53:35,neutral
2025-07-03 16:53:35,sad
2025-07-03 16:53:35,sad
2025-07-03 16:53:35,sad
2025-07-03 16:53:35,sad
2025-07-03 16:53:36,sad
2025-07-03 16:53:36,sad
2025-07-03 16:53:36,sad
2025-07-03 16:53:36,sad
2025-07-03 16:53:36,sad
2025-07-03 16:53:36,sad
2025-07-03 16:53:36,sad
2025-07-03 16:53:36,sad
2025-07-03 16:53:36,sad
2025-07-03 16:53:36,sad
2025-07-03 16:53:36,sad
2025-07-03 16:53:36,sad
2025-07-03 16:53:36,sad
2025-07-03 16:53:36,sad
2025-07-03 16:53:36,sad
2025-07-03 16:53:36,sad
2025-07-03 16:53:36,sad
2025-07-03 16:53:36,sad
2025-07-03 16:53:36,sad
2025-07-03 16:53:36,sad
2025-07-03 16:53:37,sad
2025-07-03 16:53:37,sad
2025-07-03 16:53:37,sad
2025-07-03 16:53:37,sad
2025-07-03 16:53:37,sad
2025-07-03 16:53:37,sad
2025-07-03 16:53:37,sad
2025-07-03 16:53:37,sad
2025-07-03 16:53:37,sad
2025-07-03 16:53:37,sad
2025-07-03 16:53:37,sad
2025-07-03 16:53:37,sad
2025-07-03 16:53:37,sad
2025-07-03 16:53:37,sad
2025-07-03 16:53:37,sad
2025-07-03 16:53:37,sad
2025-07-03 16:53:37,sad
2025-07-03 16:53:37,sad
2025-07-03 16:53:37,sad
2025-07-03 16:53:37,sad
2025-07-03 16:53:37,sad
2025-07-03 16:53:37,sad
2025-07-03 16:53:38,sad
2025-07-03 16:53:38,sad
2025-07-03 16:53:38,sad
2025-07-03 16:53:38,sad
2025-07-03 16:53:38,sad
2025-07-03 16:53:38,sad
2025-07-03 16:53:38,sad
2025-07-03 16:53:38,sad
2025-07-03 16:53:38,sad
2025-07-03 16:53:38,sad
2025-07-03 16:53:38,neutral
2025-07-03 16:53:38,neutral
2025-07-03 16:53:38,neutral
2025-07-03 16:53:38,neutral
2025-07-03 16:53:38,angry
